levelpath,head_huc12,outlet_huc12,trib_no_intersect,headwater_error,outlet_gnis,outlet_reachcode,head_gnis,head_reachcode
800019737,160300060109,160300060109,FALSE,FALSE,1441837,16030006000352, ,16030006001734
800013935,160300060201,160300060203,FALSE,FALSE,1455899,16030006000082, ,16030006000340
800021353,160300060202,160300060202,FALSE,FALSE,1439052,16030006000143,1439052,16030006000136
800014617,160300060204,160300060204,FALSE,FALSE,1446236,16030006000072, ,16030006000062
800018383,160300060108,160300060108,FALSE,FALSE,1442693,16030006001692,1442693,16030006001684
800015367,160300060109,160300060109,FALSE,FALSE,1444789,16030006001718,1444789,16030006001707
470018215,060102050601,060102050601,FALSE,FALSE,1487259,06010205001797,1487259,06010205000512
510052759,070600051201,070600051201,FALSE,FALSE,461720,07060005002398,461720,07060005002397
510069334,070801010605,070801010605,FALSE,FALSE, ,07080101001358, ,07080101000304
510043888,071300080804,071300080804,FALSE,FALSE,412412,07130008000199, ,07130008000192
10039975,180300090604,180300090604,FALSE,FALSE,254039,18030009006751,254039,18030009007047
10082162,180300121801,180300121801,FALSE,FALSE,239315,18030012030720,239315,18030012030718
270006861,030902061406,030902061406,FALSE,FALSE,288134,03090206054718, ,03090206070820
10035374,180300060601,180300060601,FALSE,FALSE,270925,18030006002628,270925,18030006002633
10051105,180300030502,180300030502,FALSE,FALSE,241170,18030003001277,241170,18030003001273
10017249,180300020601,180300020604,FALSE,FALSE, ,18030002000298,244233,18030002000723
10030855,180200020101,180200020101,FALSE,FALSE,259702,18020002000385,259702,18020002002096
10020836,180200020102,180200020103,FALSE,FALSE,263612,18020002003219,263612,18020002000196
10014269,180200020201,180200020203,FALSE,FALSE,220770,18020002001946, ,18020002000550
10003706,180200020301,180200031303,FALSE,FALSE,259558,18020002000687,1654947,18020003005772
10030834,180200031103,180200031103,FALSE,FALSE,267482,18020003000884,263770,18020003000235
10023531,180200020303,180200020303,FALSE,FALSE, ,18020002001815, ,18020002001777
10024190,180200020304,180200020304,FALSE,FALSE, ,18020002001623, ,18020002000588
10029594,180200020401,180200020401,FALSE,FALSE,256949,18020002000336,256949,18020002002133
10016545,180200020404,180200020404,FALSE,FALSE, ,18020002002285, ,18020002002349
10015635,180200020405,180200020405,FALSE,FALSE,264748,18020002003223, ,18020002002369
10019221,180200020501,180200020503,FALSE,FALSE,229708,18020002002428,230353,18020002000256
10033928,180200020502,180200020502,FALSE,FALSE,224209,18020002002482, ,18020002000390
10013440,180200020601,180200020604,FALSE,FALSE,264197,18020002000300,264197,18020002000248
10040544,180200020602,180200020602,FALSE,FALSE,226353,18020002000389,226353,18020002000386
10030884,180200020603,180200020603,FALSE,FALSE,236250,18020002000427,236250,18020002000417
10017899,180200020702,180200020705,FALSE,FALSE,227478,18020002002587,234538,18020002000301
10021840,180200020704,180200020704,FALSE,FALSE, ,18020002002568, ,18020002002555
10059097,180200020701,180200020701,FALSE,FALSE, ,18020002000453, ,18020002002592
10007823,180200020801,180200020803,FALSE,FALSE,220558,18020002003227, ,18020002000337
10021835,180200020802,180200020802,FALSE,FALSE, ,18020002001700, ,18020002001709
10043608,180200021001,180200021001,FALSE,FALSE, ,18020002000327, ,18020002000323
10035794,180200021002,180200021002,FALSE,FALSE,269262,18020002002659, ,18020002002655
10007567,180200021003,180200021003,FALSE,FALSE,258480,18020002002652, ,18020002002686
10033915,180200021102,180200021103,FALSE,FALSE,236653,18020002002824,236653,18020002002817
10052348,180200021101,180200021101,FALSE,FALSE, ,18020002002840, ,18020002002836
10030867,180200021201,180200021201,FALSE,FALSE,236458,18020002003233,236458,18020002000096
10028483,180200021202,180200021202,FALSE,FALSE, ,18020002002743, ,18020002002747
10004673,180200021305,180200021309,FALSE,FALSE, ,18020002000716,259800,18020002000738
10048389,180200021306,180200021306,FALSE,FALSE, ,18020002000706, ,18020002016068
10004929,180200021401,180200021703,FALSE,FALSE, ,18020002003120, ,18020002000931
10035768,180200021403,180200021403,FALSE,FALSE,221648,18020002003270,221648,18020002001260
10025081,180200021402,180200021402,FALSE,FALSE, ,18020002001244, ,18020002001256
10040506,180200021501,180200021501,FALSE,FALSE, ,18020002001155, ,18020002001148
10032271,180200021502,180200021502,FALSE,FALSE,232025,18020002001319, ,18020002001141
10030852,180200021503,180200021503,FALSE,FALSE,222764,18020002003280,222764,18020002001364
10011070,180200021601,180200021602,FALSE,FALSE,269154,18020002001029, ,18020002000970
10012476,180200021701,180200021701,FALSE,FALSE,257764,18020002003263, ,18020002000977
10021457,180200021801,180200021803,FALSE,FALSE, ,18020002000876, ,18020002016059
10043614,180200021702,180200021702,FALSE,FALSE, ,18020002000905, ,18020002003203
10022937,180200021802,180200021802,FALSE,FALSE,267465,18020002003248, ,18020002000922
10004598,180200021901,180200021901,FALSE,FALSE, ,18020002003124,257671,18020002000729
10023521,180200030101,180200030103,FALSE,FALSE, ,18020003001043, ,18020003000091
10040479,180200030104,180200030104,FALSE,FALSE, ,18020003000409, ,18020003000638
10047348,180200030105,180200030105,FALSE,FALSE,259085,18020003000089, ,18020003005701
10018512,180200030106,180200030107,FALSE,FALSE,266823,18020003000682,266823,18020003000079
10029578,180200030201,180200030203,FALSE,FALSE,256764,18020003000072,256764,18020003000063
10014680,180200030303,180200030304,FALSE,FALSE, ,18020003000959, ,18020003019523
10044388,180200030403,180200030403,FALSE,FALSE, ,18020003000971, ,18020003019516
10036270,180200030404,180200030405,FALSE,FALSE,256648,18020003000574, ,18020003000123
10033884,180200030502,180200030507,FALSE,FALSE,268459,18020003001100,268459,18020003001099
10068923,180200030506,180200030506,FALSE,FALSE, ,18020003001105, ,18020003000585
10033880,180200030702,180200030702,FALSE,FALSE,254943,18020003000232,254943,18020003001098
10019206,180200030703,180200030710,FALSE,FALSE,253709,18020003000715, ,18020003005878
10132317,180200030707,180200030707,FALSE,FALSE, ,18020003000420, ,18020003000420
10068874,180200030901,180200030901,FALSE,FALSE,259540,18020003000741,259540,18020003000740
10021319,180200030902,180200030907,FALSE,FALSE,220202,18020003000419, ,18020003005868
10040481,180200030905,180200030905,FALSE,FALSE,260704,18020003000220,260704,18020003000216
10035757,180200031001,180200031001,FALSE,FALSE,258099,18020003000557, ,18020003005873
10035758,180200031002,180200031002,FALSE,FALSE,258401,18020003000540, ,18020003005875
10032260,180200031005,180200031005,FALSE,FALSE,264046,18020003000778,264046,18020003000245
10022923,180200031006,180200031006,FALSE,FALSE,262239,18020003000150,262239,18020003000128
10029576,180200031007,180200031007,FALSE,FALSE,258147,18020003000840, ,18020003000830
10033879,180200031101,180200031101,FALSE,FALSE,262702,18020003000024,262702,18020003000022
10037924,180200031102,180200031102,FALSE,FALSE,261150,18020003000020,261150,18020003000013
10017311,180200031201,180200031203,FALSE,FALSE,267621,18020003000173, ,18020003005808
10029569,180200040102,180200040106,FALSE,FALSE,256343,18020004000089,256343,18020004000044
10031183,180200040103,180200040103,FALSE,FALSE,259559,18020004000240,259559,18020004000237
10030831,180200040104,180200040105,FALSE,FALSE,259797,18020004000234,259797,18020004000097
10010665,180200040201,180200040502,FALSE,FALSE,266985,18020004000399,266985,18020004001439
10071223,180200040204,180200040204,FALSE,FALSE,264730,18020004000122, ,18020004008291
10068846,180200040205,180200040205,FALSE,FALSE,267039,18020004000052,267039,18020004000417
10033875,180200040207,180200040207,FALSE,FALSE,256252,18020004000220,256252,18020004000207
10021823,180200040301,180200040302,FALSE,FALSE,235327,18020004000419,235327,18020004000053
10033873,180200040401,180200040401,FALSE,FALSE,225035,18020004000109,225035,18020004000102
10047340,180200040402,180200040402,FALSE,FALSE,221136,18020004000095,221136,18020004000090
10047337,180200040404,180200040404,FALSE,FALSE,258228,18020004000168,258228,18020004000164
10002293,180200050101,180201630703,FALSE,FALSE,267499,18020005000068,1654949,18020163016550
10058882,180200050301,180200050301,FALSE,FALSE,225084,18020005000021,225084,18020005000018
10040466,180200050202,180200050202,FALSE,FALSE,267361,18020005000345,267361,18020005000031
10068811,180200050102,180200050102,FALSE,FALSE,268736,18020005000051,268736,18020005001795
10086423,180200050103,180200050103,FALSE,FALSE, ,18020005000206, ,18020005001797
10035740,180200050203,180200050203,FALSE,FALSE, ,18020005000078,258054,18020005000069
10031229,180200050303,180200050303,FALSE,FALSE,264239,18020005000016,264239,18020005000012
10040464,180200050305,180200050305,FALSE,FALSE,266274,18020005000338,266274,18020005000235
10037914,180200050306,180200050306,FALSE,FALSE,259439,18020005000300,259439,18020005000084
10037913,180200050401,180200050401,FALSE,FALSE,263549,18020005000260, ,18020005001670
10030829,180200050403,180200050403,FALSE,FALSE,264206,18020005000283,267205,18020005001701
10032250,180200050404,180200050404,FALSE,FALSE,266396,18020005000316, ,18020005001684
10035737,180200050405,180200050405,FALSE,FALSE,234374,18020005000321, ,18020005001680
10002523,180201040101,180201041008,FALSE,FALSE, ,18020104003028,233704,18020104002412
10043787,180201040806,180201040806,FALSE,FALSE,234612,18020104003214,234612,18020104003210
10002687,180201040502,180201040502,FALSE,FALSE, ,18020104000197, ,18020104002710
10002783,180201040400,180201040400,FALSE,FALSE, ,18020104003611, ,18020104000166
10023688,180201040302,180201040302,FALSE,FALSE, ,18020104003316, ,18020104006909
10024961,180201040102,180201040102,FALSE,FALSE,229818,18020104002922,229818,18020104002889
10002774,180201040201,180201040203,FALSE,FALSE, ,18020104003340, ,18020104003394
10028545,180201040501,180201040501,FALSE,FALSE,234183,18020104003822, ,18020104003820
10002676,180201040503,180201040504,FALSE,FALSE,234060,18020104002771, ,18020104000491
10024242,180201040601,180201040601,FALSE,FALSE,233946,18020104002606,233946,18020104002591
10017335,180201040602,180201040602,FALSE,FALSE,233914,18020104002587,233914,18020104002579
10014093,180201040604,180201040604,FALSE,FALSE, ,18020104000044, ,18020104000650
10029671,180201040603,180201040603,FALSE,FALSE,233419,18020104003471,233419,18020104002650
10021358,180201040701,180201040704,FALSE,FALSE,223927,18020104002517,223927,18020104000014
10020964,180201040802,180201040802,FALSE,FALSE,227844,18020104002843, ,18020104000746
10032371,180201040801,180201040801,FALSE,FALSE,233934,18020104002850, ,18020104002829
10022967,180201040702,180201040703,FALSE,FALSE,232311,18020104000030,232311,18020104003750
10018934,180201040803,180201040803,FALSE,FALSE,221602,18020104003184, ,18020104008685
10029666,180201040804,180201040804,FALSE,FALSE,232494,18020104003384,232494,18020104003201
10041175,180201040900,180201040900,FALSE,FALSE, ,18020104002810, ,18020104008699
10052618,180201041001,180201041001,FALSE,FALSE,234978,18020104003233,234978,18020104003231
10038091,180201041002,180201041002,FALSE,FALSE,239763,18020104003235, ,18020104001936
10027692,180201041004,180201041004,FALSE,FALSE,229646,18020104003533, ,18020104002201
10029664,180201041005,180201041005,FALSE,FALSE, ,18020104003274,229902,18020104003254
10002388,180201041101,180201041101,FALSE,FALSE, ,18020104008781, ,18020104008770
10005362,180201110101,180201110303,FALSE,FALSE, ,18020111000303, ,18020111000022
10028191,180201110301,180201110301,FALSE,FALSE, ,18020111000258, ,18020111000235
10037362,180201110103,180201110103,FALSE,FALSE,218297,18020111000045,218297,18020111000043
10006137,180201110104,180201110104,FALSE,FALSE,254744,18020111000178,254744,18020111000177
10028190,180201110302,180201110302,FALSE,FALSE,218341,18020111000059,218341,18020111000046
10024159,180201150101,180201150101,FALSE,FALSE,266847,18020115000726, ,18020115002792
10012216,180201150102,180201150104,FALSE,FALSE,227380,18020115000270,227380,18020115000226
10024162,180201150201,180201150201,FALSE,FALSE,228603,18020115000189,228603,18020115000172
10002807,180201150202,180201150603,FALSE,FALSE,235057,18020115000214, ,18020104003753
10022906,180201150203,180201150203,FALSE,FALSE, ,18020115000526,229721,18020115000152
10013275,180201150301,180201150306,FALSE,FALSE,266780,18020115001582,266780,18020115001590
10028433,180201150303,180201150303,FALSE,FALSE,263605,18020115000308,263605,18020115000295
10027427,180201150305,180201150305,FALSE,FALSE,237346,18020115000360,237346,18020115000350
10018189,180201150402,180201150402,FALSE,FALSE,257464,18020115000104,257464,18020115000080
10027428,180201150403,180201150403,FALSE,FALSE,264162,18020115001033,259845,18020115001019
10030807,180201150404,180201150404,FALSE,FALSE,234613,18020115000075,234613,18020115000065
10033850,180201150501,180201150501,FALSE,FALSE,265768,18020115001467,265768,18020115001459
10028434,180201150502,180201150502,FALSE,FALSE,266802,18020115001497,266802,18020115001423
10017042,180201150503,180201150504,FALSE,FALSE,229722,18020115001443, ,18020115002922
10005671,180201150602,180201150602,FALSE,FALSE, ,18020115019197, ,18020115019242
10037850,180201160101,180201160101,FALSE,FALSE,235050,18020116000234,235050,18020116000231
10004579,180201160102,180201630302,FALSE,FALSE,234664,18020116000174,231072,18020163016037
10019972,180201160201,180201160204,FALSE,FALSE,266680,18020116000223,234282,18020116000131
10026496,180201160202,180201160202,FALSE,FALSE,268908,18020116000154,268908,18020116000258
10029540,180201160203,180201160203,FALSE,FALSE,233692,18020116000743,233692,18020116000132
10047223,180201160302,180201160302,FALSE,FALSE, ,18020116000695, ,18020116000662
10021808,180201160303,180201160303,FALSE,FALSE,262116,18020116000679, ,18020116003244
10032207,180201160306,180201160306,FALSE,FALSE,228024,18020116000727, ,18020116003262
10031190,180201160304,180201160304,FALSE,FALSE,256126,18020116000702, ,18020116003251
10085818,180201160305,180201160305,FALSE,FALSE, ,18020116000660, ,18020116003240
10040389,180201160308,180201160308,FALSE,FALSE,265909,18020116000952, ,18020116003238
10052050,180201160309,180201160309,FALSE,FALSE, ,18020116000959, ,18020116003229
10030794,180201160401,180201160401,FALSE,FALSE,234368,18020116000529,256527,18020116000179
10012338,180201160402,180201160408,FALSE,FALSE,234369,18020116000104,234369,18020116000058
10025657,180201160405,180201160405,FALSE,FALSE,264221,18020116000593,269265,18020116000242
10026748,180201160406,180201160406,FALSE,FALSE,227620,18020116000117,227620,18020116000105
10035687,180201160501,180201160501,FALSE,FALSE,263533,18020116000362,263602,18020116000352
10017580,180201160502,180201160504,FALSE,FALSE,233465,18020116000031,233465,18020116000007
10047214,180201160601,180201160601,FALSE,FALSE,221548,18020116000194, ,18020116003218
10037845,180201160603,180201160603,FALSE,FALSE,222045,18020116000988, ,18020116000981
10046330,180201160702,180201160702,FALSE,FALSE, ,18020116017440, ,18020116017410
10002380,180201210102,180201590503,FALSE,FALSE,1652882,18020121000528,223423,18020159004617
10027436,180201590201,180201590201,FALSE,FALSE, ,18020159005684, ,18020159005228
